EDO,MPIO,TIPACCID,SEXO,ALIENTO,CINTURON,EDAD,CONDMUERTO,CONDHERIDO,PASAMUERTO,PASAHERIDO,PEATMUERTO,PEATHERIDO,CICLMUERTO,CICLHERIDO,OTROMUERTO,OTROHERIDO,TOTMUERTOS,TOTHERIDOS,CLASE
9,15,1,2,6,9,31,0,1,0,0,0,0,0,0,0,0,0,1,2
9,15,1,2,6,9,37,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,3,5,7,26,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,5,7,30,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,2,2,6,9,51,0,0,0,0,0,1,0,0,0,0,0,1,2
9,15,2,2,6,9,33,0,0,0,0,0,4,0,0,0,0,0,4,2
9,15,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,5,7,58,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,5,7,44,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,4,2,5,7,39,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,5,7,49,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,10,2,5,7,53,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,3,5,7,48,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,3,5,7,43,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,5,7,32,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,6,9,40,0,1,0,0,0,0,0,0,0,0,0,1,2
9,15,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,4,2,5,7,25,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,5,7,40,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,2,2,6,9,26,0,0,0,0,0,2,0,0,0,0,0,2,2
9,15,1,2,6,9,38,0,0,0,3,0,0,0,0,0,0,0,3,2
9,15,12,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,6,9,30,0,2,0,0,0,0,0,0,0,0,0,2,2
9,15,1,2,5,7,50,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,5,7,32,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,5,7,44,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,5,7,67,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,5,7,59,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,4,2,5,7,32,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,5,7,28,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,5,7,55,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,2,2,6,9,37,0,0,0,0,0,1,0,0,0,0,0,1,2
9,15,1,2,5,7,44,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,5,7,53,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,10,2,6,9,31,0,1,0,0,0,0,0,0,0,0,0,1,2
9,15,11,3,5,7,33,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,10,2,6,9,24,0,0,0,1,0,0,0,0,0,0,0,1,2
9,15,4,2,5,7,45,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,5,7,37,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,4,2,5,7,50,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,6,9,21,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,10,2,6,9,53,0,1,0,0,0,0,0,0,0,0,0,1,2
9,15,1,1,6,9,0,1,0,0,0,0,0,0,0,0,0,1,0,1
9,15,1,2,6,9,52,0,0,0,0,0,1,0,0,0,0,0,1,2
9,15,4,2,5,7,54,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,11,1,6,9,0,0,0,0,0,0,0,0,1,0,0,0,1,2
9,15,1,2,6,9,52,0,2,0,0,0,0,0,0,0,0,0,2,2
9,15,11,2,6,9,32,0,0,0,0,0,0,0,1,0,0,0,1,2
9,15,1,2,5,7,48,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,2,2,6,9,59,0,0,0,0,0,1,0,0,0,0,0,1,2
9,15,1,2,5,7,25,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,6,9,36,0,0,0,2,0,0,0,0,0,0,0,2,2
9,15,10,2,6,9,99,0,1,0,0,0,0,0,0,0,0,0,1,2
9,15,10,2,5,7,54,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,5,7,34,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,4,9,29,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,5,7,50,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,1,6,9,0,0,1,0,0,0,0,0,0,0,0,0,1,2
9,15,1,2,5,7,37,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,4,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,5,7,35,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,5,7,21,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,3,6,9,51,0,0,0,2,0,0,0,0,0,0,0,2,2
9,15,1,2,5,7,56,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,5,7,40,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,10,2,6,9,42,0,1,0,0,0,0,0,0,0,0,0,1,2
9,15,2,2,6,9,47,0,0,0,0,0,1,0,0,0,0,0,1,2
9,15,2,2,6,9,26,0,0,0,0,0,1,0,0,0,0,0,1,2
9,15,1,3,5,7,52,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,6,9,47,0,2,0,3,0,0,0,0,0,0,0,5,2
9,15,10,2,6,9,29,0,1,0,0,0,0,0,0,0,0,0,1,2
9,15,1,2,5,7,65,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,6,9,73,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,5,7,39,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,5,7,34,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,5,7,53,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,5,7,42,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,4,2,6,9,28,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,6,9,30,0,0,0,1,0,0,0,0,0,0,0,1,2
9,15,1,2,4,9,99,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,5,7,52,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,5,7,43,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,2,3,6,9,44,0,0,0,0,0,1,0,0,0,0,0,1,2
9,15,10,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,4,2,5,7,29,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,10,2,6,9,24,0,0,0,1,0,0,0,0,0,0,0,1,2
9,15,10,2,6,9,29,0,1,0,0,0,1,0,0,0,0,0,2,2
9,15,1,2,5,7,39,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,5,7,36,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,3,5,7,38,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,6,9,22,0,0,0,1,0,0,0,0,0,0,0,1,2
9,15,1,2,5,7,45,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,5,7,65,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,4,3,5,7,37,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,5,2,6,9,99,1,0,0,0,0,0,0,0,0,0,1,0,1
9,15,1,2,5,7,49,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,10,2,6,9,23,0,1,0,0,0,0,0,0,0,0,0,1,2
9,15,1,2,5,7,35,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,10,2,6,9,38,0,1,0,0,0,0,0,0,0,0,0,1,2
9,15,11,3,6,9,55,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,3,5,7,40,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,10,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,3,5,7,24,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,4,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,2,2,6,9,31,0,0,0,0,0,1,0,0,0,0,0,1,2
9,15,1,2,5,7,34,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,5,7,41,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,2,3,6,9,40,0,0,0,0,0,1,0,0,0,0,0,1,2
9,15,1,2,5,7,17,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,10,2,5,7,49,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,11,2,6,9,23,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,10,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,10,2,6,9,99,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,5,7,53,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,5,7,49,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,4,2,5,7,22,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,5,7,22,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,6,9,34,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,5,7,21,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,3,5,7,48,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,4,2,5,7,18,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,5,7,30,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,10,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,10,2,5,7,20,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,10,2,6,9,23,0,1,0,0,0,0,0,0,0,0,0,1,2
9,15,10,2,6,9,41,0,1,0,0,0,0,0,0,0,0,0,1,2
9,15,1,2,5,7,44,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,3,5,7,38,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,10,3,6,9,29,0,1,0,1,0,0,0,0,0,0,0,2,2
9,15,4,2,5,7,21,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,5,7,46,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,3,5,7,37,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,6,9,56,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,4,9,40,0,1,0,0,0,0,0,0,0,0,0,1,2
9,15,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,6,9,41,0,0,0,1,0,0,0,0,0,0,0,1,2
9,15,4,2,5,7,31,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,5,7,20,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,1,6,9,0,0,1,0,0,0,0,0,0,0,0,0,1,2
9,15,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,6,9,46,0,0,0,0,1,1,0,0,0,0,1,1,1
9,15,4,2,5,7,43,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,5,7,39,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,10,2,6,9,63,0,1,0,0,0,0,0,0,0,0,0,1,2
9,15,10,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,10,2,5,7,22,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,5,7,40,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,4,3,4,9,37,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,10,2,6,9,51,0,1,0,0,0,0,0,0,0,0,0,1,2
9,15,10,2,6,9,52,0,1,0,0,0,0,0,0,0,0,0,1,2
9,15,1,2,5,7,29,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,10,2,5,7,27,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,10,2,6,9,38,0,1,0,0,0,0,0,0,0,0,0,1,2
9,15,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,4,2,5,7,38,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,5,7,42,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,10,2,6,9,46,0,1,0,0,0,0,0,0,0,0,0,1,2
9,15,1,2,5,7,61,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,5,2,6,8,99,1,0,0,0,0,0,0,0,0,0,1,0,1
9,15,1,2,5,7,27,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,3,5,7,30,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,3,5,7,27,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,3,5,7,30,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,2,2,6,9,26,0,1,0,1,0,1,0,0,0,0,0,3,2
9,15,1,2,5,7,44,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,5,7,32,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,11,2,5,7,44,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,4,2,5,7,37,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,5,7,35,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,6,9,23,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,6,9,27,0,1,0,0,0,0,0,0,0,0,0,1,2
9,15,1,2,5,7,35,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,5,7,26,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,6,9,43,0,0,0,0,0,1,0,0,0,0,0,1,2
9,15,1,2,5,7,43,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,3,5,7,50,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,5,7,25,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,2,1,6,9,0,0,0,0,0,0,1,0,0,0,0,0,1,2
9,15,2,2,6,9,33,0,0,0,0,0,1,0,0,0,0,0,1,2
9,15,1,2,5,7,26,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,3,5,7,17,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,4,2,5,7,37,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,2,2,6,9,44,0,0,0,0,0,1,0,0,0,0,0,1,2
9,15,2,2,6,9,33,0,0,0,0,0,1,0,0,0,0,0,1,2
9,15,4,2,5,7,29,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,10,2,6,9,32,0,1,0,0,0,0,0,0,0,0,0,1,2
9,15,1,2,5,7,43,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,4,3,6,9,27,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,3,6,9,37,0,1,0,0,0,0,0,0,0,0,0,1,2
9,15,2,2,6,9,76,0,0,0,0,0,1,0,0,0,0,0,1,2
9,15,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,2,1,6,9,0,0,0,0,0,0,1,0,0,0,0,0,1,2
9,15,1,3,5,7,47,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,6,9,27,0,1,0,0,0,0,0,0,0,0,0,1,2
9,15,10,2,6,9,50,0,1,0,0,0,0,0,0,0,0,0,1,2
9,15,2,2,6,9,34,0,0,0,0,0,1,0,0,0,0,0,1,2
9,15,1,2,5,7,47,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,3,5,7,44,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,4,3,5,7,26,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,4,3,6,9,26,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,3,5,7,53,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,5,7,45,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,6,9,31,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,5,7,55,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,2,1,6,9,0,0,0,0,0,0,1,0,0,0,0,0,1,2
9,15,10,2,6,9,39,0,1,0,0,0,0,0,0,0,0,0,1,2
9,15,1,2,5,7,35,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,5,7,27,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,5,7,22,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,5,7,26,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,4,2,5,7,30,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,5,7,34,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,5,7,34,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,10,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,5,7,32,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,5,7,27,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,10,2,5,7,65,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,10,2,5,7,65,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,1,6,9,0,0,1,0,0,0,0,0,0,0,0,0,1,2
9,15,1,2,5,7,57,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,3,5,7,40,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,5,7,41,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,5,7,70,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,3,5,7,26,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,5,7,38,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,5,7,28,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,5,7,26,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,4,2,5,7,46,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,3,5,7,52,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,6,9,52,0,1,0,0,0,0,0,0,0,0,0,1,2
9,15,1,2,5,7,34,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,3,5,7,39,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,2,2,6,9,18,0,0,0,0,0,3,0,0,0,0,0,3,2
9,15,2,1,6,9,0,0,0,0,0,0,1,0,0,0,0,0,1,2
9,15,1,2,5,7,56,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,4,2,6,9,23,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,10,2,5,7,20,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,2,2,6,9,34,0,0,0,0,0,1,0,0,0,0,0,1,2
9,15,4,2,5,7,23,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,5,7,53,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,5,7,43,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,10,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,2,2,6,9,25,0,0,0,0,0,1,0,0,0,0,0,1,2
9,15,2,2,6,9,29,0,0,0,0,0,1,0,0,0,0,0,1,2
9,15,1,2,5,7,26,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,3,5,7,28,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,5,7,44,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,5,7,25,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,5,7,24,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,5,7,27,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,6,9,99,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,3,5,7,45,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,5,7,50,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,5,7,29,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,5,7,50,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,5,7,65,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,10,2,5,7,33,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,5,7,31,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,10,2,5,7,35,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,5,7,55,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,5,7,34,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,3,5,7,48,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,5,7,29,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,3,5,7,42,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,5,7,72,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,5,7,35,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,5,7,34,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,5,7,32,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,5,7,31,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,3,5,7,22,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,5,7,30,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,4,2,5,7,43,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,4,2,5,7,27,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,3,5,7,36,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,5,7,22,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,10,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,6,9,36,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,5,7,26,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,4,2,5,7,38,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,11,1,6,9,0,0,0,0,0,0,0,0,1,0,0,0,1,2
9,15,1,2,5,7,38,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,4,2,6,9,67,0,1,0,0,0,0,0,0,0,0,0,1,2
9,15,1,2,5,7,38,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,10,1,6,9,0,0,1,0,1,0,0,0,0,0,0,0,2,2
9,15,1,2,5,7,35,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,6,9,47,0,1,0,0,0,0,0,0,0,0,0,1,2
9,15,1,1,6,9,0,0,0,0,2,0,0,0,0,0,0,0,2,2
9,15,1,2,5,7,27,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,6,9,31,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,6,9,25,0,0,0,2,0,0,0,0,0,0,0,2,2
9,15,1,2,5,7,29,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,6,2,6,9,50,0,0,0,2,0,0,0,0,0,0,0,2,2
9,15,4,2,5,7,30,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,5,7,45,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,10,2,5,7,42,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,3,6,9,41,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,6,9,54,1,0,0,0,0,0,0,0,0,0,1,0,1
9,15,1,2,5,7,38,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,5,7,31,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,5,7,50,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,10,2,6,9,46,0,1,0,0,0,0,0,0,0,0,0,1,2
9,15,10,3,5,7,31,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,5,7,45,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,5,7,24,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,3,5,7,49,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,10,2,6,9,30,0,1,0,0,0,0,0,0,0,0,0,1,2
9,15,1,2,6,9,47,0,1,0,0,0,0,0,0,0,0,0,1,2
9,15,11,2,5,7,47,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,5,7,37,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,10,2,5,7,42,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,2,5,7,26,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,1,3,6,9,24,0,1,0,0,0,0,0,0,0,0,0,1,2
9,15,4,2,5,7,34,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,10,2,6,9,53,0,1,0,0,0,0,0,0,0,0,0,1,2
9,15,1,2,5,7,38,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,10,1,6,9,0,0,1,0,0,0,0,0,0,0,0,0,1,2
9,15,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9,15,10,3,5,7,45,0,0,0,0,0,0,0,0,0,0,0,0,3
